sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E04_event_017,event,E04,EVENT_OK,及时检出,0.14193546000000623,RR,RR,,False,False,1
E04_event_018,event,E04,EVENT_OK,及时检出,0.14230785000000168,RR,RR,,False,False,1
E04_event_019,event,E04,EVENT_OK,及时检出,0.14944029000000114,RR,RR,,False,False,1
E04_event_020,event,E04,EVENT_OK,及时检出,0.15050389000000308,RR,RR,,False,False,1
E04_event_021,event,E04,EVENT_OK,及时检出,0.13939528999999595,RR,RR,,False,False,1
E04_event_022,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1415569199999993,RR,RR,RR,True,False,3
E04_event_023,event,E04,EVENT_OK,及时检出,0.14698032000000438,RR,RR,,False,False,1
E04_event_024,event,E04,EVENT_OK,及时检出,0.14941284999999738,RR,RR,,False,False,1
E04_event_025,event,E04,EVENT_OK,及时检出,0.1360302200000021,RR,RR,,False,False,1
E04_event_026,event,E04,EVENT_OK,及时检出,0.14334669000000133,RR,RR,,False,False,1
E04_event_027,event,E04,EVENT_OK,及时检出,0.14239261999999542,RR,RR,,False,False,1
E04_event_028,event,E04,EVENT_OK,及时检出,0.14142465999999843,RR,RR,,False,False,1
E04_event_029,event,E04,EVENT_OK,及时检出,0.1475143999999986,RR,RR,,False,False,1
E04_event_030,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.15946650999999434,RR,RR,RR,True,False,2
E04_event_031,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1417637399999947,RR,RR,RR,True,False,2
E04_event_032,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14292969999999627,RR,RR,RR,True,False,3
E04_event_033,event,E04,EVENT_OK,及时检出,0.13499468000000547,RR,RR,,False,False,1
E04_event_034,event,E04,EVENT_OK,及时检出,0.1424026600000019,RR,RR,,False,False,1
E04_event_035,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.15087022999999533,"FR,RR",RR,FR,True,True,2
E04_event_036,event,E04,EVENT_OK,及时检出,0.14804137999999512,RR,RR,,False,False,1
