sample_id,sample_type,source_event_id,classification,classification_label,delay_s,alarm_wheels,detection_wheels,false_alarm_wheels,pre_event_false_alarm,wrong_wheel_false_alarm,alarm_events
E03_event_024,event,E03,EVENT_OK,及时检出,0.1294376700000015,RR,RR,,False,False,1
E03_event_025,event,E03,EVENT_OK,及时检出,0.14183083999999724,RR,RR,,False,False,1
E03_event_026,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13494338000000283,"RL,RR",RR,RL,True,True,2
E03_event_027,event,E03,EVENT_OK,及时检出,0.11880237000000449,RR,RR,,False,False,1
E03_event_028,event,E03,EVENT_OK,及时检出,0.12757261000000142,RR,RR,,False,False,1
E03_event_029,event,E03,EVENT_OK,及时检出,0.12641200000000197,RR,RR,,False,False,1
E03_event_030,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13442750000000103,"FL,RR",RR,FL,True,True,2
E03_event_031,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13217094000000174,"FR,RR",RR,FR,True,True,2
E03_event_032,event,E03,EVENT_OK,及时检出,0.12629847999999555,RR,RR,,False,False,1
E03_event_033,event,E03,EVENT_OK,及时检出,0.1181881800000042,RR,RR,,False,False,1
E03_event_034,event,E03,EVENT_OK,及时检出,0.129813249999998,RR,RR,,False,False,1
E03_event_035,event,E03,EVENT_OK,及时检出,0.1261215199999981,RR,RR,,False,False,1
E03_event_036,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.145597819999999,"FR,RR",RR,FR,True,True,3
E03_event_037,event,E03,EVENT_OK,及时检出,0.12895724999999914,RR,RR,,False,False,1
E03_event_038,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1026334800000015,"FR,RR",RR,FR,True,True,2
E03_event_039,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12963109000000372,"FR,RR",RR,FR,True,True,2
E03_event_040,event,E03,EVENT_OK,及时检出,0.13186156000000437,RR,RR,,False,False,1
E03_event_041,event,E03,EVENT_OK,及时检出,0.13305333999999647,RR,RR,,False,False,1
E03_event_042,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14639004,RR,RR,RR,True,False,2
E03_event_043,event,E03,EVENT_OK,及时检出,0.12162330999999682,RR,RR,,False,False,1
E03_event_044,event,E03,EVENT_OK,及时检出,0.12810438999999718,RR,RR,,False,False,1
E03_event_045,event,E03,EVENT_OK,及时检出,0.1371170399999997,RR,RR,,False,False,1
E03_event_046,event,E03,EVENT_OK,及时检出,0.11570541999999762,RR,RR,,False,False,1
E03_event_047,event,E03,EVENT_OK,及时检出,0.12814913999999789,RR,RR,,False,False,1
E03_event_048,event,E03,EVENT_OK,及时检出,0.12800533000000058,RR,RR,,False,False,1
E03_event_049,event,E03,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13363103999999737,"FL,RR",RR,"FL,RR",True,True,4
E03_event_050,event,E03,EVENT_OK,及时检出,0.14282228999999802,RR,RR,,False,False,1
E03_normal_001,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_002,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_003,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RL",,"FL,FR,RL",False,False,3
E03_normal_004,normal,E03,NORMAL_FALSE_ALARM,正常误报,,"FL,FR,RR",,"FL,FR,RR",False,False,3
E03_normal_005,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_006,normal,E03,NORMAL_FALSE_ALARM,正常误报,,RL,,RL,False,False,1
E03_normal_007,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_008,normal,E03,NORMAL_OK,正常通过,,,,,False,False,0
E03_normal_009,normal,E03,NORMAL_FALSE_ALARM,正常误报,,RR,,RR,False,False,1
E03_normal_010,normal,E03,NORMAL_FALSE_ALARM,正常误报,,RR,,RR,False,False,1
E04_event_000,event,E04,EVENT_OK,及时检出,0.13000000000000256,RR,RR,,False,False,1
E04_event_001,event,E04,EVENT_OK,及时检出,0.13250991999999684,RR,RR,,False,False,1
E04_event_002,event,E04,EVENT_OK,及时检出,0.12742794000000401,RR,RR,,False,False,1
E04_event_003,event,E04,EVENT_OK,及时检出,0.12871779999999688,RR,RR,,False,False,1
E04_event_004,event,E04,EVENT_OK,及时检出,0.1317488799999964,RR,RR,,False,False,1
E04_event_005,event,E04,EVENT_OK,及时检出,0.12057713000000092,RR,RR,,False,False,1
E04_event_006,event,E04,EVENT_OK,及时检出,0.13020800999999693,RR,RR,,False,False,1
E04_event_007,event,E04,EVENT_OK,及时检出,0.13492865999999992,RR,RR,,False,False,1
E04_event_008,event,E04,EVENT_OK,及时检出,0.1303223700000018,RR,RR,,False,False,1
E04_event_009,event,E04,EVENT_OK,及时检出,0.1286022000000031,RR,RR,,False,False,1
E04_event_010,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12324275999999657,"FR,RR",RR,FR,True,True,2
E04_event_011,event,E04,EVENT_OK,及时检出,0.1382509600000006,RR,RR,,False,False,1
E04_event_012,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.14320335000000028,"FR,RL,RR",RR,"FR,RL",True,True,3
E04_event_013,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13338415999999853,"FR,RL,RR",RR,"FR,RL",True,True,3
E04_event_014,event,E04,EVENT_OK,及时检出,0.1325078899999994,RR,RR,,False,False,1
E04_event_015,event,E04,EVENT_OK,及时检出,0.12678379999999834,RR,RR,,False,False,1
E04_event_016,event,E04,EVENT_OK,及时检出,0.13320660000000117,RR,RR,,False,False,1
E04_event_017,event,E04,EVENT_OK,及时检出,0.13193546000000111,RR,RR,,False,False,1
E04_event_018,event,E04,EVENT_OK,及时检出,0.13230785000000367,RR,RR,,False,False,1
E04_event_019,event,E04,EVENT_OK,及时检出,0.12944028999999801,RR,RR,,False,False,1
E04_event_020,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12050389000000195,"FL,RR",RR,FL,True,True,3
E04_event_021,event,E04,EVENT_OK,及时检出,0.12939528999999794,RR,RR,,False,False,1
E04_event_022,event,E04,EVENT_OK,及时检出,0.1315569199999942,RR,RR,,False,False,1
E04_event_023,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.13698031999999927,"RL,RR",RR,RL,True,True,2
E04_event_024,event,E04,EVENT_OK,及时检出,0.12941285000000136,RR,RR,,False,False,1
E04_event_025,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.12603022000000408,"RL,RR",RR,RL,True,True,2
E04_event_026,event,E04,EVENT_OK,及时检出,0.1233466899999982,RR,RR,,False,False,1
E04_event_027,event,E04,EVENT_OK,及时检出,0.1223926199999994,RR,RR,,False,False,1
E04_event_028,event,E04,EVENT_OK,及时检出,0.13142466000000042,RR,RR,,False,False,1
E04_event_029,event,E04,EVENT_OK,及时检出,0.12751439999999548,RR,RR,,False,False,1
E04_event_030,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1294665100000003,"FR,RL,RR",RR,"FR,RL,RR",True,True,4
E04_event_031,event,E04,EVENT_FALSE_ALARM_AND_DETECTED,误报后检出,0.1317637399999967,"RL,RR",RR,RL,True,True,2
